ID,Year,Player,Pos,Height,Experience,Weight,BMI,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,AST/TOV,STL/TOV,TOV,PF,PTS
23301,2015,Kyle O'Quinn,PF,205,2,112.5,26.76977989,24,ORL,51,17,824,14.8,0.55,0.178,0.236,6.2,21.4,13.6,11.3,1.9,3.8,17.1,17.7,,0.5,1.1,1.6,0.091,,-2.1,2,-0.2,0.4,119,242,0.492,12,43,0.279,107,199,0.538,0.517,44,57,0.772,46,153,199,59,31,39,1.07,0.56,55,110,294
23398,2015,Kyle Singler,SF,207.5,1,110.25,25.60603861,26,TOT,80,58,1743,8.5,0.512,0.54,0.117,2,10.2,6,7.3,1.4,1,10.5,13.2,,0.9,1.2,2,0.056,,-1.3,-0.3,-1.6,0.2,172,446,0.386,96,241,0.398,76,205,0.371,0.493,40,52,0.769,33,161,194,85,47,21,0.7,0.61,55,153,480
23148,2015,Kyrie Irving,PG,187.5,3,86.85,24.704,22,CLE,75,75,2730,21.5,0.583,0.306,0.296,2.3,7.5,5,25,2.2,0.6,11.8,26.2,,8.4,2,10.4,0.183,,4.7,-1.4,3.3,3.7,578,1235,0.468,157,378,0.415,421,857,0.491,0.532,315,365,0.863,55,182,237,389,114,20,2.09,0.61,186,146,1628
22875,2015,LaMarcus Aldridge,PF,207.5,8,117,27.17375526,29,POR,71,71,2512,22.8,0.528,0.074,0.256,7.7,22.9,15.5,9.2,1,1.9,7.2,30.2,,4.9,3.7,8.6,0.165,,0.3,0,0.3,1.4,659,1415,0.466,37,105,0.352,622,1310,0.475,0.479,306,362,0.845,177,549,726,124,48,68,1.02,0.39,122,125,1661
23421,2015,Lance Stephenson,SG,192.5,4,103.5,27.93051105,24,CHO,61,25,1573,8.8,0.419,0.191,0.2,2.7,17.1,9.7,25.4,1.2,0.4,17.6,21.1,,-2.7,1.8,-0.9,-0.026,,-4,0.5,-3.5,-0.6,207,550,0.376,18,105,0.171,189,445,0.425,0.393,69,110,0.627,39,238,277,240,38,8,1.88,0.3,128,134,501
23439,2015,Lance Thomas,PF-SF,,,,,26,TOT,62,37,1490,8,0.456,0.05,0.224,4.8,9.9,7.3,7.4,1.3,0.4,13.2,17,,-0.9,0.4,-0.4,-0.014,,-4.1,-1.6,-5.7,-1.4,182,442,0.412,7,22,0.318,175,420,0.417,0.42,72,99,0.727,65,130,195,69,37,8,0.93,0.5,74,101,443
23057,2015,Landry Fields,SF,197.5,4,94.5,24.22688672,26,TOR,26,9,216,10.8,0.527,0.049,0.146,5.3,8.5,6.9,10.1,2.6,0,15.5,10.8,,0.2,0.1,0.3,0.072,,-1.5,0.1,-1.5,0,20,41,0.488,1,2,0.5,19,39,0.487,0.5,5,6,0.833,10,16,26,15,11,0,1.88,1.38,8,9,46
23068,2015,Langston Galloway,PG,185,R,90,26.29656684,23,NYK,45,41,1457,12.3,0.489,0.344,0.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,,0.7,0.6,1.3,0.043,,0,-1.1,-1.1,0.3,204,511,0.399,62,176,0.352,142,335,0.424,0.46,63,78,0.808,37,153,190,150,52,12,2.46,0.85,61,129,533
23035,2015,Larry Drew,PG,185,R,81,23.66691015,24,PHI,12,1,219,4.5,0.388,0.448,0.052,0.5,7.3,3.7,33.9,1.4,0,29.6,16.8,,-0.5,0.1,-0.4,-0.087,,-7.3,-4.1,-11.4,-0.5,20,58,0.345,4,26,0.154,16,32,0.5,0.379,2,3,0.667,1,14,15,45,6,0,1.8,0.24,25,13,46
23381,2015,Larry Sanders,C,,,,,26,MIL,27,26,586,15.2,0.507,0,0.279,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17,,0.4,1.2,1.6,0.132,,-2,3.4,1.4,0.5,86,172,0.5,0,0,,86,172,0.5,0.5,24,48,0.5,67,99,166,23,26,39,0.82,0.93,28,104,196
22876,2015,Lavoy Allen,C,202.5,3,117,28.53223594,25,IND,63,0,1070,14.9,0.493,0,0.157,12.8,20.5,16.7,10.9,0.7,3.1,11.1,15.2,,1.3,1.6,2.8,0.127,,-1.4,2.2,0.8,0.8,141,299,0.472,0,0,,141,299,0.472,0.472,33,47,0.702,123,200,323,73,15,42,1.83,0.38,40,102,315
22899,2015,Leandro Barbosa,SG,187.5,11,87.3,24.832,32,GSW,66,1,982,15.3,0.558,0.29,0.192,2.6,7.2,5,14.9,2,0.6,9.5,20.5,,1.6,1.2,2.8,0.137,,0.4,-1.2,-0.8,0.3,183,386,0.474,43,112,0.384,140,274,0.511,0.53,58,74,0.784,23,68,91,99,41,8,2.25,0.93,44,87,467
23154,2015,LeBron James,SF,200,11,112.5,28.125,30,CLE,69,69,2493,25.9,0.577,0.265,0.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,,7.4,2.9,10.4,0.199,,6.2,1.2,7.4,5.9,624,1279,0.488,120,339,0.354,504,940,0.536,0.535,375,528,0.71,51,365,416,511,109,49,1.88,0.4,272,135,1743
23141,2015,Lester Hudson,SG,187.5,3,85.5,24.32,30,LAC,5,0,56,16,0.571,0.429,0.286,2.1,13.8,8,12.6,5.4,1.5,16,15.1,,0.1,0.1,0.2,0.141,,0,3.3,3.3,0.1,6,14,0.429,3,6,0.5,3,8,0.375,0.536,3,4,0.75,1,7,8,5,6,1,1.67,2,3,4,18
22941,2015,Lorenzo Brown,PG,192.5,1,85.05,22.95159386,24,MIN,29,7,549,11,0.468,0.23,0.156,2.8,12,7.3,24.9,2.6,0.9,18.7,12.9,,0.1,0.2,0.3,0.025,,-1.9,-0.6,-2.6,-0.1,52,122,0.426,6,28,0.214,46,94,0.489,0.451,12,19,0.632,14,56,70,90,28,6,3,0.93,30,49,122
22879,2015,Lou Amundson,PF,202.5,8,99,24.14266118,32,TOT,53,35,937,11.8,0.442,0.004,0.341,11.3,22,16.5,12.2,1.2,4.6,17.5,17.4,,-0.6,0.9,0.3,0.017,,-4,2,-2,0,109,255,0.427,0,1,0,109,254,0.429,0.427,41,87,0.471,94,174,268,70,22,52,1.13,0.36,62,126,259
23490,2015,Lou Williams,SG,182.5,9,78.75,23.64421092,28,TOR,80,0,2016,19.9,0.564,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27,,5.4,1.1,6.6,0.157,,4,-3.1,0.9,1.5,375,928,0.404,152,447,0.34,223,481,0.464,0.486,340,395,0.861,24,127,151,164,88,10,1.62,0.87,101,103,1242
23235,2015,Luc Mbah,PF,200,6,103.5,25.875,28,PHI,67,61,1916,10.6,0.466,0.318,0.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,,-0.9,2,1.1,0.027,,-3.2,0.1,-3.2,-0.6,251,636,0.395,62,202,0.307,189,434,0.435,0.443,96,163,0.589,82,246,328,106,81,21,1.07,0.82,99,104,660
23294,2015,Lucas Nogueira,C,210,R,108.45,24.59183673,22,TOR,6,0,23,5.2,0.307,0,0.5,10,45.1,27.6,6.2,4.5,0,17,23.1,,-0.1,0.1,0,-0.071,,-11,0.7,-10.3,0,2,8,0.25,0,0,,2,8,0.25,0.25,2,4,0.5,2,9,11,1,2,0,0.5,1,2,6,6
23006,2015,Luigi Datome,SF,,,,,27,TOT,21,1,209,15.1,0.587,0.449,0.011,1.5,13.9,7.6,7.6,0.5,2.6,9.1,20.7,,0.2,0.2,0.4,0.095,,-0.3,-1.8,-2.1,0,43,89,0.483,18,40,0.45,25,49,0.51,0.584,1,1,1,3,26,29,9,2,7,1,0.22,9,15,105
23383,2015,Luis Scola,PF,202.5,7,108,26.33744856,34,IND,81,16,1659,16.8,0.515,0.031,0.352,9.3,25.6,17.5,11,1.5,0.8,11.3,22.8,,1.7,2.7,4.4,0.126,,-1.5,0.7,-0.7,0.5,300,642,0.467,5,20,0.25,295,622,0.474,0.471,158,226,0.699,138,388,526,105,47,18,1.12,0.5,94,192,763
22897,2015,Luke Babbitt,SF,202.5,4,101.25,24.69135802,25,NOP,63,19,830,11.1,0.639,0.599,0.099,1.6,13.5,7.6,4.3,1.1,1,11.5,12.4,,1.1,0.5,1.6,0.092,,0,-1.4,-1.4,0.1,92,192,0.479,59,115,0.513,33,77,0.429,0.633,13,19,0.684,12,99,111,24,17,11,0.92,0.65,26,63,256
23355,2015,Luke Ridnour,PG,185,11,78.75,23.00949598,33,ORL,47,0,683,10,0.507,0.358,0.119,1.3,10.1,5.6,21,1.5,0.5,17,14.8,,0.3,0.3,0.6,0.042,,-2.3,-1.7,-4,-0.3,75,176,0.426,20,63,0.317,55,113,0.487,0.483,18,21,0.857,8,60,68,96,20,4,2.53,0.53,38,67,188
23021,2015,Luol Deng,SF,202.5,10,99,24.14266118,29,MIA,72,72,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,,3.7,1.6,5.4,0.106,,1.1,-0.6,0.5,1.5,369,787,0.469,78,220,0.355,291,567,0.513,0.518,191,251,0.761,103,273,376,139,65,22,1.29,0.6,108,109,1007
23210,2015,Malcolm Lee,SG,,,,,24,PHI,1,0,2,-19.7,0,0,0,0,0,0,0,0,0,0,21.8,,0,0,0,-0.527,,-21.9,-6.7,-28.5,0,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,,,0,0,0
23442,2015,Malcolm Thomas,PF,192.5,2,90,24.28740091,26,PHI,17,0,194,8.2,0.492,0.175,0.325,8.5,23.5,15.6,6,0.8,0.4,22.1,13.2,,-0.1,0.2,0.1,0.023,,-6.4,-1,-7.4,-0.3,18,40,0.45,0,7,0,18,33,0.545,0.45,9,13,0.692,16,40,56,7,3,1,0.54,0.23,13,17,45
23081,2015,Manu Ginobili,SG,195,12,92.25,24.26035503,37,SAS,70,0,1587,16.2,0.544,0.438,0.346,2,12.8,7.5,28.6,2.2,0.9,18.5,23.9,,1.4,2.3,3.7,0.111,,1.4,0.3,1.7,1.5,251,589,0.426,89,258,0.345,162,331,0.489,0.502,147,204,0.721,28,183,211,293,67,20,1.9,0.44,154,138,738
23073,2015,Marc Gasol,C,212.5,6,114.75,25.41176471,30,MEM,81,81,2687,21.7,0.558,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4,12.2,24.6,,5.5,4.7,10.2,0.182,,1.3,3.5,4.8,4.6,530,1072,0.494,3,17,0.176,527,1055,0.5,0.496,350,440,0.795,115,515,630,307,70,131,1.74,0.4,176,208,1413
23089,2015,Marcin Gortat,C,207.5,7,108,25.0834664,30,WAS,82,82,2453,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1,3.6,10.5,17.6,,4.4,4.2,8.6,0.168,,-0.4,2.3,1.8,2.4,439,775,0.566,0,3,0,439,772,0.569,0.566,123,175,0.703,180,537,717,97,49,110,0.97,0.49,100,191,1001
22915,2015,Marco Belinelli,SG,192.5,7,94.5,25.50177096,28,SAS,62,9,1388,12.4,0.553,0.489,0.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,,1.5,1.4,2.9,0.1,,0.6,-1.1,-0.5,0.5,199,470,0.423,86,230,0.374,113,240,0.471,0.515,84,99,0.848,26,131,157,94,31,3,1.54,0.51,61,85,568
23271,2015,Marcus Morris,PF,212.5,4,123.75,27.40484429,25,PHO,81,35,2045,13.7,0.52,0.41,0.148,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19,,2.2,1.8,4,0.093,,0.2,-0.6,-0.4,0.8,331,763,0.434,112,313,0.358,219,450,0.487,0.507,71,113,0.628,73,312,385,133,63,16,0.47,0.28,73,188,845
23402,2015,Marcus Smart,PG,190,R,99,27.42382271,20,BOS,67,38,1808,11,0.491,0.57,0.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,,0.7,2.2,2.9,0.077,,-0.1,1.3,1.1,1.4,175,477,0.367,91,272,0.335,84,205,0.41,0.462,82,127,0.646,61,161,222,208,99,18,2.31,1.1,90,176,523
23448,2015,Marcus Thornton,SG,,,,,27,TOT,48,0,721,15,0.514,0.414,0.162,3.4,9.7,6.5,8.2,1.9,0.8,6.8,24.1,,0.6,0.7,1.2,0.083,,0.1,-2.4,-2.4,-0.1,140,345,0.406,54,143,0.378,86,202,0.426,0.484,46,56,0.821,23,63,86,36,27,7,1.33,1,27,38,380
22970,2015,Mario Chalmers,PG,185,6,85.5,24.9817385,28,MIA,80,37,2368,11.7,0.521,0.374,0.401,1.2,9,5.2,21,2.7,0.4,18.2,18.9,,0.8,2,2.8,0.056,,-0.6,-0.4,-1,0.6,267,663,0.403,73,248,0.294,194,415,0.467,0.458,206,266,0.774,24,182,206,307,122,10,1.78,0.71,173,251,813
22942,2015,Markel Brown,SG,187.5,R,85.5,24.32,23,BRK,47,29,781,9.1,0.459,0.305,0.271,2.3,13,7.7,7.4,2.1,1.2,10.3,15.3,,-0.2,0.7,0.5,0.031,,-3,0.3,-2.7,-0.1,76,210,0.362,17,64,0.266,59,146,0.404,0.402,47,57,0.825,16,91,107,39,31,12,1.44,1.15,27,57,216
23272,2015,Markieff Morris,PF,205,3,110.25,26.2343843,25,PHO,82,82,2581,15.8,0.523,0.163,0.211,4.6,17,10.7,12.4,2,1.2,12.4,23.3,,1.8,2.7,4.6,0.085,,-0.7,0.5,-0.2,1.2,512,1100,0.465,57,179,0.318,455,921,0.494,0.491,177,232,0.763,110,396,506,192,101,39,1.13,0.59,170,245,1258
23418,2015,Marreese Speights,C,205,6,114.75,27.30517549,27,GSW,76,9,1207,19.5,0.546,0.028,0.276,10.1,18.7,14.5,9.9,0.8,2.1,10.2,29.1,,2.2,1.8,4,0.158,,-1.3,-1.3,-2.6,-0.2,318,646,0.492,5,18,0.278,313,628,0.498,0.496,150,178,0.843,109,216,325,72,20,34,0.88,0.24,82,189,791
23478,2015,Martell Webster,SF,,,,,28,WAS,32,0,352,5.9,0.445,0.473,0.703,3.3,11.3,7.4,6.7,1,0.2,15.6,18.2,,-0.3,0.3,0,0,,-4.4,-1.6,-6.1,-0.4,24,91,0.264,10,43,0.233,14,48,0.292,0.319,48,64,0.75,10,36,46,17,7,1,0.77,0.32,22,24,106
23491,2015,Marvin Williams,PF,202.5,9,106.65,26.00823045,28,CHO,78,37,2035,11.8,0.541,0.535,0.176,3.1,18.2,10.4,7.8,1.8,1.4,10.1,13.3,,1.5,2.9,4.3,0.102,,-0.8,1.8,1,1.5,210,495,0.424,95,265,0.358,115,230,0.5,0.52,62,87,0.713,58,328,386,100,69,36,1.67,1.15,60,146,577
23322,2015,Mason Plumlee,C,200,2,102.6,25.65,24,BRK,82,45,1743,18,0.57,0.006,0.648,11.3,21.6,16.5,7,1.9,2.9,14.4,19.2,,2.5,2.3,4.8,0.131,,-0.5,1.4,0.8,1.2,280,489,0.573,0,3,0,280,486,0.576,0.573,157,317,0.495,175,337,512,74,65,63,1.55,0.86,106,207,717
22903,2015,Matt Barnes,SF,197.5,11,101.7,26.07274475,34,LAC,76,74,2271,11.3,0.574,0.603,0.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,,2.2,2.1,4.3,0.091,,0.9,0.7,1.6,2.1,277,624,0.444,136,376,0.362,141,248,0.569,0.553,74,95,0.779,51,251,302,114,67,50,1.31,0.77,87,240,764
22930,2015,Matt Bonner,PF,205,10,105.75,25.1635931,34,SAS,72,19,935,10.1,0.536,0.548,0.161,3.6,10.2,7,7.1,0.5,1,4.3,12.5,,1.3,0.9,2.1,0.11,,-0.2,-0.7,-0.9,0.3,94,230,0.409,46,126,0.365,48,104,0.462,0.509,30,37,0.811,29,86,115,47,10,12,4.27,0.91,11,65,264
23020,2015,Matthew Dellavedova,SG,190,1,89.1,24.68144044,24,CLE,67,13,1380,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,,1.4,0.5,1.9,0.067,,-0.6,-2,-2.6,-0.2,111,307,0.362,68,167,0.407,43,140,0.307,0.472,29,38,0.763,37,89,126,204,24,2,3.34,0.39,61,152,319
23115,2015,Maurice Harkless,SF,202.5,2,96.75,23.59396433,21,ORL,45,4,674,8.4,0.449,0.354,0.259,6.3,11.6,8.9,5.4,2.4,1.1,13.3,13.7,,-0.3,0.6,0.3,0.021,,-3.1,0.2,-2.9,-0.1,63,158,0.399,10,56,0.179,53,102,0.52,0.43,22,41,0.537,38,68,106,25,32,9,0.93,1.19,27,66,158
23213,2015,Meyers Leonard,C,212.5,2,110.25,24.41522491,22,POR,55,7,847,14.8,0.631,0.457,0.131,5.9,25.3,15.8,5.8,0.6,1.2,13.1,15.8,,1.6,1.2,2.8,0.158,,0.1,0,0.2,0.5,125,245,0.51,47,112,0.42,78,133,0.586,0.606,30,32,0.938,46,204,250,32,10,14,0.82,0.26,39,113,327
22914,2015,Michael Beasley,PF,202.5,6,105.75,25.78875171,26,MIA,24,1,505,10.6,0.474,0.16,0.123,2.9,17.9,10.6,11.5,1.6,2.2,14.2,24.2,,-0.6,0.5,-0.1,-0.007,,-4.3,-0.4,-4.7,-0.3,92,212,0.434,8,34,0.235,84,178,0.472,0.453,20,26,0.769,12,77,89,32,15,13,0.87,0.41,37,66,212
22966,2015,Michael Carter-Williams,PG,195,1,85.5,22.4852071,23,TOT,66,63,2149,14.1,0.461,0.166,0.317,3.2,15.3,9,37.3,2.6,1.1,19.5,26.7,,-2.1,2.9,0.8,0.017,,-1.6,0.9,-0.7,0.7,364,919,0.396,36,153,0.235,328,766,0.428,0.416,202,291,0.694,64,289,353,442,111,30,1.75,0.44,253,167,966
23189,2015,Michael Kidd-Gilchrist,SF,197.5,2,104.4,26.76494152,21,CHO,55,52,1587,15.1,0.519,0,0.444,7.4,21.9,14.4,8.2,1,1.9,9.9,18.4,,1.6,2.2,3.8,0.114,,-2.2,1.3,-0.8,0.5,224,482,0.465,0,0,,224,482,0.465,0.465,150,214,0.701,109,307,416,77,30,38,1.22,0.48,63,115,598
22986,2015,Mike Conley,PG,182.5,7,78.75,23.64421092,27,MEM,70,70,2225,18.6,0.558,0.314,0.282,1.5,9.2,5.4,28,2.1,0.5,13.6,23.7,,4.2,2.7,6.8,0.147,,3.2,-0.5,2.7,2.6,393,882,0.446,107,277,0.386,286,605,0.473,0.506,214,249,0.859,29,180,209,375,89,14,2.4,0.57,156,139,1107
23039,2015,Mike Dunleavy,SF,202.5,12,103.5,25.24005487,34,CHI,63,63,1838,11.6,0.573,0.547,0.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,,2.4,1.7,4.1,0.108,,0.6,-0.2,0.4,1.1,209,481,0.435,107,263,0.407,102,218,0.468,0.546,70,87,0.805,28,220,248,114,39,21,1.9,0.65,60,123,595
23258,2015,Mike Miller,SF,200,14,98.1,24.525,34,CLE,52,15,701,4.6,0.471,0.86,0.035,0.7,14,7.4,9,1,0.5,16.6,8.9,,-0.1,0.5,0.4,0.028,,-2.6,-0.3,-3,-0.2,37,114,0.325,32,98,0.327,5,16,0.313,0.465,3,4,0.75,4,87,91,46,14,4,2,0.61,23,74,109
23282,2015,Mike Muscala,PF,207.5,1,108,25.0834664,23,ATL,40,8,502,18,0.608,0.146,0.166,12.2,14.8,13.5,8,1.6,3.2,11.5,16.7,,1.2,0.7,1.9,0.179,,0.8,0.9,1.7,0.5,83,151,0.55,9,22,0.409,74,129,0.574,0.579,22,25,0.88,52,67,119,25,16,19,1.19,0.76,21,52,197
23384,2015,Mike Scott,PF,200,2,106.65,26.6625,26,ATL,68,0,1123,15.1,0.543,0.424,0.17,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,,1.6,1.1,2.7,0.115,,0.6,-2.1,-1.6,0.1,201,453,0.444,66,192,0.344,135,261,0.517,0.517,61,77,0.792,45,154,199,75,25,3,1.92,0.64,39,83,529
23323,2015,Miles Plumlee,C,207.5,2,112.05,26.02409639,26,TOT,73,28,1194,13.4,0.536,0,0.181,10.3,19.3,14.8,4.2,1.7,4.3,15.7,12,,0.9,1.7,2.6,0.103,,-2.8,2.5,-0.2,0.5,136,254,0.535,0,0,,136,254,0.535,0.535,22,46,0.478,112,208,320,34,41,66,0.67,0.8,51,111,294
23346,2015,Miroslav Raduljica,C,,,,,27,MIN,5,0,23,3.3,0.45,0,0.25,9.7,15.4,12.4,0,2.2,0,18.4,20.9,,0,0,0,-0.057,,-8.2,-6.2,-14.4,-0.1,3,8,0.375,0,0,,3,8,0.375,0.375,2,2,1,2,3,5,0,1,0,0,0.5,2,8,8
23432,2015,Mirza Teletovic,PF,,,,,29,BRK,40,4,892,10.7,0.5,0.605,0.144,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,,-0.3,0.8,0.5,0.026,,-1.4,-1.1,-2.6,-0.1,122,319,0.382,62,193,0.321,60,126,0.476,0.48,33,46,0.717,27,167,194,46,14,16,0.87,0.26,53,74,339
23243,2015,Mitch McGary,PF,205,R,114.75,27.30517549,22,OKC,32,2,485,16.6,0.55,0.012,0.242,11.9,24.4,18.2,4.6,1.7,2.6,14.5,19,,0.6,0.7,1.3,0.127,,-2.3,-0.1,-2.4,-0.1,88,165,0.533,0,2,0,88,163,0.54,0.533,25,40,0.625,53,112,165,14,16,16,0.45,0.52,31,72,201
23492,2015,Mo Williams,PG,182.5,11,89.1,26.75173579,32,TOT,68,33,1980,15.4,0.512,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,,1.6,0.6,2.1,0.052,,2.1,-3.5,-1.3,0.3,341,860,0.397,119,348,0.342,222,512,0.434,0.466,163,187,0.872,22,152,174,424,46,14,2.47,0.27,172,162,964
23043,2015,Monta Ellis,SG,187.5,9,83.25,23.68,29,DAL,80,80,2699,16.5,0.509,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,,1.4,2.2,3.6,0.065,,0.7,-0.7,-0.1,1.3,602,1354,0.445,81,284,0.285,521,1070,0.487,0.475,228,303,0.752,34,156,190,329,148,25,1.66,0.75,198,197,1513
23364,2015,Nate Robinson,PG,,,,,30,TOT,42,1,591,10.6,0.432,0.439,0.18,3.1,6.2,4.6,25.7,1.7,0.4,9.8,22.5,,0,0.2,0.3,0.021,,-0.4,-2.8,-3.3,-0.2,88,255,0.345,31,112,0.277,57,143,0.399,0.406,31,46,0.674,17,33,50,97,20,3,3.23,0.67,30,76,238
23500,2015,Nate Wolters,PG,,,,,23,TOT,21,0,247,4.6,0.352,0.123,0.105,3.7,11.9,7.8,12.2,1.7,0.6,17.9,13.3,,-0.4,0.2,-0.2,-0.036,,-6.1,0,-6.1,-0.3,20,57,0.351,0,7,0,20,50,0.4,0.351,2,6,0.333,8,26,34,21,8,2,1.62,0.62,13,18,42
23266,2015,Nazr Mohammed,C,,,,,37,CHI,23,0,128,8.7,0.431,0,0.1,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,,-0.1,0.2,0.1,0.04,,-6.1,0.9,-5.3,-0.1,13,30,0.433,0,0,,13,30,0.433,0.433,1,3,0.333,11,27,38,3,4,5,1.14,1.14,7,16,27
23130,2015,Nene Hilario,PF,207.5,12,112.5,26.12861083,32,WAS,67,58,1693,14.3,0.534,0.008,0.336,5.7,17,11.5,12,2,1,15.2,21.8,,0.5,2.5,3,0.086,,-1.9,1.3,-0.6,0.6,307,601,0.511,1,5,0.2,306,596,0.513,0.512,122,202,0.604,84,261,345,123,66,22,0.99,0.53,124,180,737
23293,2015,Nerlens Noel,C,207.5,R,102.6,23.82929308,20,PHI,75,71,2311,15,0.493,0,0.352,8.3,21,14.3,9.8,2.9,5,16.2,17,,-0.2,4.2,4,0.083,,-3.7,4.5,0.8,1.6,302,653,0.462,0,0,,302,653,0.462,0.462,140,230,0.609,185,426,611,128,133,142,0.88,0.91,146,208,744
22957,2015,Nick Calathes,SG,195,1,95.85,25.20710059,25,MEM,58,0,838,12.3,0.455,0.174,0.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,,-0.4,1.5,1.1,0.065,,-2.1,1.8,-0.3,0.4,104,247,0.421,11,43,0.256,93,204,0.456,0.443,24,45,0.533,19,87,106,146,63,5,2.39,1.03,61,100,243
22985,2015,Nick Collison,PF,205,10,114.75,27.30517549,34,OKC,66,2,1101,11.2,0.485,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,,1,1.2,2.2,0.097,,-1.1,1.2,0.1,0.6,106,253,0.419,16,60,0.267,90,193,0.466,0.451,45,65,0.692,90,160,250,90,35,25,2,0.78,45,156,273
23173,2015,Nick Johnson,SG,187.5,R,90.9,25.856,22,HOU,28,0,262,4.8,0.43,0.28,0.333,5.5,10.9,8.2,6.3,1.3,0.9,18.1,17.4,,-0.4,0.2,-0.1,-0.02,,-6.1,-1.2,-7.3,-0.3,26,75,0.347,5,21,0.238,21,54,0.389,0.38,17,25,0.68,13,26,39,11,7,3,0.58,0.37,19,34,74
23510,2015,Nick Young,SG,,,,,29,LAL,42,0,1000,14.2,0.52,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26,,1.1,0.1,1.2,0.058,,0.9,-4.3,-3.5,-0.4,174,476,0.366,83,225,0.369,91,251,0.363,0.453,132,148,0.892,17,79,96,41,23,11,0.93,0.52,44,83,563
22909,2015,Nicolas Batum,SF,200,6,90,22.5,26,POR,71,71,2380,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17,14.6,,2,3.2,5.2,0.105,,0.6,2.6,3.1,3.1,240,600,0.4,100,309,0.324,140,291,0.481,0.483,84,98,0.857,62,354,416,341,78,40,2.58,0.59,132,106,664
23420,2015,Nik Stauskas,SG,195,R,92.25,24.26035503,21,SAC,73,1,1127,7.5,0.492,0.503,0.216,1.1,7.5,4.4,9,0.9,1.2,11,14.2,,0.3,0.2,0.5,0.021,,-1.9,-2,-3.9,-0.5,108,296,0.365,48,149,0.322,60,147,0.408,0.446,55,64,0.859,11,77,88,67,20,17,1.68,0.5,40,92,319
23265,2015,Nikola Mirotic,PF,205,R,99,23.55740631,23,CHI,82,3,1654,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,,3,2.7,5.7,0.165,,1.2,0,1.2,1.3,253,624,0.405,99,313,0.316,154,311,0.495,0.485,228,284,0.803,63,341,404,97,54,54,1.09,0.61,89,172,833
23317,2015,Nikola Pekovic,C,,,,,29,MIN,31,29,815,16.6,0.502,0,0.393,12.1,21,16.4,5.7,1.2,1.2,9.8,23.1,,0.9,0.2,1.2,0.069,,-1.7,-2.8,-4.5,-0.5,139,328,0.424,0,0,,139,328,0.424,0.424,108,129,0.837,89,145,234,27,19,12,0.64,0.45,42,59,386
23465,2015,Nikola Vucevic,C,210,3,117,26.53061224,24,ORL,74,74,2529,21.5,0.548,0.005,0.181,10.4,26,18.1,11,1.1,1.7,10.2,26,,4.5,2.5,7,0.133,,0.7,-0.1,0.5,1.6,631,1206,0.523,2,6,0.333,629,1200,0.524,0.524,164,218,0.752,238,572,810,147,54,54,0.99,0.37,148,220,1428
23464,2015,Noah Vonleh,PF,,,,,19,CHO,25,0,259,13.2,0.475,0.171,0.342,11.6,25.3,18.3,2.5,0.8,2.7,11.2,17.3,,0.1,0.4,0.5,0.085,,-4.8,-0.9,-5.6,-0.2,30,76,0.395,5,13,0.385,25,63,0.397,0.428,18,26,0.692,28,58,86,4,4,9,0.92,0.33,11,20,83
